State,Year,Quarter,Entity_level,Entity_Name,Transaction_Count,Transaction_Amount
uttar-pradesh,2018,2,districts,gorakhpur,457691,790320803.9302531
uttar-pradesh,2018,2,districts,agra,401983,637164565.6567792
uttar-pradesh,2018,2,districts,bareilly,385460,487371978.7986265
uttar-pradesh,2018,2,districts,meerut,374625,606678416.5867009
uttar-pradesh,2018,2,pincodes,201301,971854,1673280979.3831716
uttar-pradesh,2018,2,pincodes,211002,187515,228945299.5851271
uttar-pradesh,2018,2,pincodes,221007,165262,142613640.0843257
uttar-pradesh,2018,2,pincodes,201308,162134,260644317.4238733
uttar-pradesh,2018,2,pincodes,221001,153900,76113219.3890778
uttar-pradesh,2018,2,pincodes,201001,153569,289471992.2973092
uttar-pradesh,2018,2,pincodes,201307,146944,277816751.94148046
uttar-pradesh,2018,2,pincodes,261136,134292,11967846.59369568
uttar-pradesh,2018,2,pincodes,201009,131868,225961450.0565845
uttar-pradesh,2018,2,pincodes,201306,124283,193525124.64887193
uttar-pradesh,2018,3,districts,varanasi,3305134,2367346800.1463585
uttar-pradesh,2018,3,districts,gautam buddha nagar,3256802,4828673888.270048
uttar-pradesh,2018,3,districts,lucknow,1745149,3120535504.084366
uttar-pradesh,2018,3,districts,ghaziabad,1537030,2613540894.7239933
uttar-pradesh,2018,3,districts,sitapur,1244942,657116597.5883418
uttar-pradesh,2018,3,districts,prayagraj,1091032,1590288136.836483
uttar-pradesh,2018,3,districts,kanpur nagar,884952,1382466122.241844
uttar-pradesh,2018,3,districts,gorakhpur,589891,1060239355.7696368
uttar-pradesh,2018,3,districts,kheri,588144,407114607.5597076
uttar-pradesh,2018,3,districts,bareilly,530401,701813397.931004
uttar-pradesh,2018,3,pincodes,221001,1439623,671779876.5266988
uttar-pradesh,2018,3,pincodes,201301,1438458,2181626866.4046803
uttar-pradesh,2018,3,pincodes,221007,991753,560212716.9641123
uttar-pradesh,2018,3,pincodes,261136,945871,389705610.27483356
uttar-pradesh,2018,3,pincodes,201308,336977,401172538.5402105
uttar-pradesh,2018,3,pincodes,201307,324604,433959881.2009766
uttar-pradesh,2018,3,pincodes,211002,292135,355720195.81126803
uttar-pradesh,2018,3,pincodes,201014,230610,326683367.07204574
uttar-pradesh,2018,3,pincodes,201306,224490,313973797.6198205
uttar-pradesh,2018,3,pincodes,201304,213566,311521084.5279421
uttar-pradesh,2018,1,districts,gautam buddha nagar,1387567,2065704006.9242067
uttar-pradesh,2018,1,districts,lucknow,949749,1271848634.4136443
uttar-pradesh,2018,1,districts,ghaziabad,751503,1146504201.1625624
uttar-pradesh,2018,1,districts,prayagraj,628453,652988000.3586867
uttar-pradesh,2018,1,districts,varanasi,573338,534929627.35858226
uttar-pradesh,2018,1,districts,kanpur nagar,493390,550298919.9825964
uttar-pradesh,2018,1,districts,gorakhpur,324943,377954039.79178095
uttar-pradesh,2018,1,districts,bareilly,306561,272420019.95249295
uttar-pradesh,2018,1,districts,agra,298049,353477588.30890363
uttar-pradesh,2018,1,districts,meerut,267015,345744809.58975303
uttar-pradesh,2018,1,pincodes,201301,690196,987613438.9540119
uttar-pradesh,2018,1,pincodes,211002,155044,140660589.47154945
uttar-pradesh,2018,1,pincodes,221007,119472,82547035.20302713
uttar-pradesh,2018,1,pincodes,201001,117433,183997238.27418238
uttar-pradesh,2018,1,pincodes,201308,115075,168194081.6746942
uttar-pradesh,2018,1,pincodes,221001,102173,47996651.5829598
uttar-pradesh,2018,1,pincodes,201306,99907,132863078.13597459
uttar-pradesh,2018,1,pincodes,201009,99762,133676961.23942636
uttar-pradesh,2018,1,pincodes,201307,94485,172191677.42441252
uttar-pradesh,2018,1,pincodes,250001,86904,120435489.7262559
uttar-pradesh,2018,4,districts,gautam buddha nagar,6083056,7483532543.63562
uttar-pradesh,2018,4,districts,ghaziabad,2891774,4117778328.278023
uttar-pradesh,2018,4,districts,lucknow,2611582,4678614438.94069
uttar-pradesh,2018,4,districts,varanasi,1806800,2082572099.2679353
uttar-pradesh,2018,4,districts,prayagraj,1603709,2373886785.810779
uttar-pradesh,2018,4,districts,kanpur nagar,1254123,2045066575.82861
uttar-pradesh,2018,4,districts,gorakhpur,879250,1682899421.8564157
uttar-pradesh,2018,4,districts,bareilly,797506,1011406319.216877
uttar-pradesh,2018,4,districts,agra,705927,1401083560.6623816
uttar-pradesh,2018,4,districts,meerut,700099,1476906079.09689
uttar-pradesh,2018,4,pincodes,201301,2504916,3217987818.841588
uttar-pradesh,2018,4,pincodes,201308,691019,646783222.7495496
uttar-pradesh,2018,4,pincodes,201307,656491,698341707.1485498
uttar-pradesh,2018,4,pincodes,221001,448556,211430158.87760276
uttar-pradesh,2018,4,pincodes,201303,439449,476583976.2868532
uttar-pradesh,2018,4,pincodes,201304,429697,491372728.48908836
uttar-pradesh,2018,4,pincodes,211002,419546,532891862.8532194
uttar-pradesh,2018,4,pincodes,201014,402649,505006233.0479592
uttar-pradesh,2018,4,pincodes,201009,401531,555401283.4249731
uttar-pradesh,2018,4,pincodes,221007,375707,324705577.7245589
uttar-pradesh,2020,2,districts,lucknow,12430842,30895556075.945335
uttar-pradesh,2020,2,districts,gautam buddha nagar,10896512,12933946780.93526
uttar-pradesh,2020,2,districts,ghaziabad,7640595,11178742327.553669
uttar-pradesh,2020,2,districts,kanpur nagar,3495087,6575767545.013139
uttar-pradesh,2020,2,districts,meerut,2994911,6172148246.847013
uttar-pradesh,2020,2,districts,prayagraj,2935110,5163514764.361202
uttar-pradesh,2020,2,districts,agra,2837641,5153788501.153106
uttar-pradesh,2020,2,districts,varanasi,2569684,4411716947.662937
uttar-pradesh,2020,2,districts,gorakhpur,2231738,4183285969.668811
uttar-pradesh,2020,2,districts,aligarh,1873486,3333199475.158868
uttar-pradesh,2020,2,pincodes,226004,7759585,23228204955.63629
uttar-pradesh,2020,2,pincodes,201301,2632882,3032440979.2706
uttar-pradesh,2020,2,pincodes,201307,1490791,1658785810.9373493
uttar-pradesh,2020,2,pincodes,250001,1444660,3560011431.827073
uttar-pradesh,2020,2,pincodes,201009,1415732,1732413692.0150585
uttar-pradesh,2020,2,pincodes,201102,1234207,1668370137.5368576
uttar-pradesh,2020,2,pincodes,201318,1079644,1436115572.1857004
uttar-pradesh,2020,2,pincodes,201304,1024526,1133269193.3246734
uttar-pradesh,2020,2,pincodes,201308,983057,1160315249.08782
uttar-pradesh,2020,2,pincodes,201303,932952,984760940.8620598
uttar-pradesh,2020,3,districts,lucknow,18626637,44986768816.575165
uttar-pradesh,2020,3,districts,gautam buddha nagar,17085582,21337631127.67076
uttar-pradesh,2020,3,districts,ghaziabad,10353511,16722698683.28836
uttar-pradesh,2020,3,districts,prayagraj,4424797,8784004360.762121
uttar-pradesh,2020,3,districts,kanpur nagar,4224357,8417780315.508661
uttar-pradesh,2020,3,districts,meerut,3739519,8114325789.555465
uttar-pradesh,2020,3,districts,agra,3402430,6647928319.006588
uttar-pradesh,2020,3,districts,varanasi,3370707,6634516647.606381
uttar-pradesh,2020,3,districts,gorakhpur,3197317,7043485657.433089
uttar-pradesh,2020,3,districts,aligarh,2172376,4433149341.3868065
uttar-pradesh,2020,3,pincodes,226004,11561325,32419324318.886276
uttar-pradesh,2020,3,pincodes,201301,4881051,5988749980.204367
uttar-pradesh,2020,3,pincodes,201307,2082018,2330393573.7160997
uttar-pradesh,2020,3,pincodes,201009,1901182,2646259864.451938
uttar-pradesh,2020,3,pincodes,250001,1776682,4246932022.8562107
uttar-pradesh,2020,3,pincodes,201318,1718615,2362990063.401171
uttar-pradesh,2020,3,pincodes,201102,1483902,2523971248.3865833
uttar-pradesh,2020,3,pincodes,201304,1460713,1727054333.3191237
uttar-pradesh,2020,3,pincodes,201308,1444635,1784850059.1333647
uttar-pradesh,2020,3,pincodes,201303,1182569,1341042683.2311177
uttar-pradesh,2020,1,districts,gautam buddha nagar,16781339,19356764212.732895
uttar-pradesh,2020,1,districts,lucknow,15484604,35175437631.48635
uttar-pradesh,2020,1,districts,ghaziabad,8267770,11998182771.021786
uttar-pradesh,2020,1,districts,prayagraj,3666845,6073221861.020849
uttar-pradesh,2020,1,districts,varanasi,3542507,5628921241.986841
uttar-pradesh,2020,1,districts,kanpur nagar,3526062,6302890117.188827
uttar-pradesh,2020,1,districts,meerut,2734403,5750006817.718883
uttar-pradesh,2020,1,districts,agra,2580164,4626649236.040559
uttar-pradesh,2020,1,districts,gorakhpur,1933805,3977529990.219
uttar-pradesh,2020,1,districts,bareilly,1552726,2644081691.2668533
uttar-pradesh,2020,1,pincodes,226004,9379065,25604240132.822746
uttar-pradesh,2020,1,pincodes,201301,5805295,6230032613.270485
uttar-pradesh,2020,1,pincodes,201307,1865591,2046335836.437913
uttar-pradesh,2020,1,pincodes,201308,1797906,1993215936.876497
uttar-pradesh,2020,1,pincodes,250001,1369151,3275564105.912902
uttar-pradesh,2020,1,pincodes,201009,1343777,1837100596.7914388
uttar-pradesh,2020,1,pincodes,201303,1265203,1382014161.4161623
uttar-pradesh,2020,1,pincodes,201304,1256012,1502194520.3290753
uttar-pradesh,2020,1,pincodes,201014,1144853,1375882642.5890007
uttar-pradesh,2020,1,pincodes,201318,1107456,1582552451.9809124
uttar-pradesh,2020,4,districts,gautam buddha nagar,26875484,32842519367.026226
uttar-pradesh,2020,4,districts,lucknow,21791125,48660862847.75142
uttar-pradesh,2020,4,districts,ghaziabad,15220234,24565353557.018074
uttar-pradesh,2020,4,districts,prayagraj,6423026,12760082970.572113
uttar-pradesh,2020,4,districts,kanpur nagar,6052576,12308345528.861279
uttar-pradesh,2020,4,districts,agra,5121332,10378549354.94224
uttar-pradesh,2020,4,districts,meerut,5063989,10705409123.829666
uttar-pradesh,2020,4,districts,varanasi,5020393,10194936776.671387
uttar-pradesh,2020,4,districts,gorakhpur,4537853,10798676241.771055
uttar-pradesh,2020,4,districts,aligarh,3179237,6659603398.445011
uttar-pradesh,2020,4,pincodes,226004,10577161,28971261812.62314
uttar-pradesh,2020,4,pincodes,201301,8269422,9516431137.386436
uttar-pradesh,2020,4,pincodes,201307,3169124,3513042732.4788995
uttar-pradesh,2020,4,pincodes,201009,2745899,3935767844.1679306
uttar-pradesh,2020,4,pincodes,201318,2635508,3627149674.616274
uttar-pradesh,2020,4,pincodes,201308,2252985,2677669924.2664537
uttar-pradesh,2020,4,pincodes,201304,2149594,2548975368.669379
uttar-pradesh,2020,4,pincodes,201102,2128338,3813297884.071787
uttar-pradesh,2020,4,pincodes,250001,2126289,4735111011.244249
uttar-pradesh,2020,4,pincodes,201303,1853382,2070170152.263678
lakshadweep,2023,2,districts,lakshadweep,34918,97987438.0
lakshadweep,2023,2,pincodes,682555,14670,38648281.0
lakshadweep,2023,2,pincodes,682551,7102,22243121.0
lakshadweep,2023,2,pincodes,682557,6477,10935650.0
lakshadweep,2023,2,pincodes,682552,2023,5002219.0
lakshadweep,2023,2,pincodes,682559,1695,8653704.0
lakshadweep,2023,2,pincodes,682556,1504,4488990.0
lakshadweep,2023,2,pincodes,682554,1226,6780071.0
lakshadweep,2023,2,pincodes,682558,221,1235402.0
lakshadweep,2023,3,districts,lakshadweep,43757,94527061.0
lakshadweep,2023,3,pincodes,682555,18181,38721262.0
lakshadweep,2023,3,pincodes,682557,8487,11629079.0
lakshadweep,2023,3,pincodes,682551,7859,17372148.0
lakshadweep,2023,3,pincodes,682559,4016,11510005.0
lakshadweep,2023,3,pincodes,682552,2478,6295602.0
lakshadweep,2023,3,pincodes,682556,1702,4051299.0
lakshadweep,2023,3,pincodes,682554,771,3707333.0
lakshadweep,2023,3,pincodes,682558,263,1240333.0
lakshadweep,2023,1,districts,lakshadweep,29520,85321961.0
lakshadweep,2023,1,pincodes,682555,12662,35231915.0
lakshadweep,2023,1,pincodes,682551,6651,17313423.0
lakshadweep,2023,1,pincodes,682557,4437,10446449.0
lakshadweep,2023,1,pincodes,682552,1716,4974949.0
lakshadweep,2023,1,pincodes,682559,1603,7927465.0
lakshadweep,2023,1,pincodes,682556,1447,3756866.0
lakshadweep,2023,1,pincodes,682554,677,4814614.0
lakshadweep,2023,1,pincodes,682558,327,856280.0
lakshadweep,2023,4,districts,lakshadweep,63479,119831383.0
lakshadweep,2023,4,pincodes,682555,25279,50564924.0
lakshadweep,2023,4,pincodes,682551,12029,21746888.0
lakshadweep,2023,4,pincodes,682557,11458,15730968.0
lakshadweep,2023,4,pincodes,682559,6128,12617685.0
lakshadweep,2023,4,pincodes,682552,4213,8238160.0
lakshadweep,2023,4,pincodes,682556,2755,6973786.0
lakshadweep,2023,4,pincodes,682554,1194,2940839.0
lakshadweep,2023,4,pincodes,682558,423,1018133.0
lakshadweep,2019,2,districts,lakshadweep,2926,9242524.13698889
lakshadweep,2019,2,pincodes,682555,1542,4690793.316988427
lakshadweep,2019,2,pincodes,682557,431,1833526.1615473742
lakshadweep,2019,2,pincodes,682551,394,1113924.9783968548
lakshadweep,2019,2,pincodes,682559,192,863634.7924088414
lakshadweep,2019,2,pincodes,682552,182,434050.6261013747
lakshadweep,2019,2,pincodes,682556,135,200339.96663077638
lakshadweep,2019,2,pincodes,682558,45,104411.730251283
lakshadweep,2019,2,pincodes,682554,5,1842.5646639571864
lakshadweep,2019,3,districts,lakshadweep,3104,9651761.46376847
lakshadweep,2019,3,pincodes,682555,1659,3773089.6350253187
lakshadweep,2019,3,pincodes,682551,530,1708192.8706464823
lakshadweep,2019,3,pincodes,682557,464,2476541.080395855
lakshadweep,2019,3,pincodes,682556,153,349198.5725462359
lakshadweep,2019,3,pincodes,682559,135,619859.9918967236
lakshadweep,2019,3,pincodes,682552,134,669201.2040730031
lakshadweep,2019,3,pincodes,682554,20,40429.14360313336
lakshadweep,2019,3,pincodes,682558,9,15248.965581715916
lakshadweep,2019,1,districts,lakshadweep,2481,8786130.479338996
lakshadweep,2019,1,pincodes,682555,1321,4054159.611482283
lakshadweep,2019,1,pincodes,682557,428,2021015.4004817172
lakshadweep,2019,1,pincodes,682551,203,634895.5735906198
lakshadweep,2019,1,pincodes,682559,193,1293390.6740748046
lakshadweep,2019,1,pincodes,682552,150,446817.8958588181
lakshadweep,2019,1,pincodes,682556,109,148186.41259568086
lakshadweep,2019,1,pincodes,682558,58,147707.05723281612
lakshadweep,2019,1,pincodes,682554,19,39957.8540222548
lakshadweep,2019,4,districts,lakshadweep,3765,11269913.40492385
lakshadweep,2019,4,pincodes,682555,2171,6680517.434672307
lakshadweep,2019,4,pincodes,682551,537,1342591.4626485973
lakshadweep,2019,4,pincodes,682557,351,1394351.3721540496
lakshadweep,2019,4,pincodes,682556,276,552216.6364643013
lakshadweep,2019,4,pincodes,682554,209,546978.1303369269
lakshadweep,2019,4,pincodes,682552,107,149457.2108710476
lakshadweep,2019,4,pincodes,682559,100,597218.6920294048
lakshadweep,2019,4,pincodes,682558,14,6582.465747216878
lakshadweep,2022,2,districts,lakshadweep,17569,55929601.98990567
lakshadweep,2022,2,pincodes,682555,7618,26188276.767873175
lakshadweep,2022,2,pincodes,682551,3798,10849797.532309841
lakshadweep,2022,2,pincodes,682557,2325,5538905.566183109
lakshadweep,2022,2,pincodes,682552,1342,4070890.1452125553
lakshadweep,2022,2,pincodes,682556,1021,3047138.1114224843
lakshadweep,2022,2,pincodes,682559,660,3611799.004343281
lakshadweep,2022,2,pincodes,682554,601,2138003.040549065
lakshadweep,2022,2,pincodes,682558,204,484791.8220121748
lakshadweep,2022,3,districts,lakshadweep,15241,47580009.61750026
lakshadweep,2022,3,pincodes,682555,6356,20631453.646095395
lakshadweep,2022,3,pincodes,682551,3121,9353831.698612958
lakshadweep,2022,3,pincodes,682557,2438,5191563.257028759
lakshadweep,2022,3,pincodes,682552,1043,4068085.2694256445
lakshadweep,2022,3,pincodes,682559,979,4657640.807340271
lakshadweep,2022,3,pincodes,682556,805,2362417.0095640523
lakshadweep,2022,3,pincodes,682554,341,856246.7154523367
lakshadweep,2022,3,pincodes,682558,158,458771.2139808475
lakshadweep,2022,1,districts,lakshadweep,16397,54939432.65393007
lakshadweep,2022,1,pincodes,682555,7323,25624455.05857206
lakshadweep,2022,1,pincodes,682551,3633,11612445.902720941
lakshadweep,2022,1,pincodes,682557,1982,6095982.206804961
lakshadweep,2022,1,pincodes,682552,1081,2789410.291747512
lakshadweep,2022,1,pincodes,682556,1080,2361737.0694429493
lakshadweep,2022,1,pincodes,682554,608,2982499.3684055656
lakshadweep,2022,1,pincodes,682559,563,2916745.539679209
lakshadweep,2022,1,pincodes,682558,127,556157.2165568657
lakshadweep,2022,4,districts,lakshadweep,17147,54813873.614936255
lakshadweep,2022,4,pincodes,682555,7140,23769820.494985007
lakshadweep,2022,4,pincodes,682551,3739,10627138.983090231
lakshadweep,2022,4,pincodes,682557,2929,6778902.537285896
lakshadweep,2022,4,pincodes,682552,1068,3769891.263197658
lakshadweep,2022,4,pincodes,682559,906,4474064.40593197
lakshadweep,2022,4,pincodes,682556,855,3159192.409999077
lakshadweep,2022,4,pincodes,682554,376,1734576.37765763
lakshadweep,2022,4,pincodes,682558,134,500287.1427887819
lakshadweep,2021,2,districts,lakshadweep,11384,27383463.65795153
lakshadweep,2021,2,pincodes,682555,5888,15074376.910641793
lakshadweep,2021,2,pincodes,682551,2178,5290891.702602914
lakshadweep,2021,2,pincodes,682552,993,1639413.3254446147
lakshadweep,2021,2,pincodes,682557,857,1730691.0638645538
lakshadweep,2021,2,pincodes,682556,587,1363040.3984976518
lakshadweep,2021,2,pincodes,682559,504,1291413.7783293196
lakshadweep,2021,2,pincodes,682554,339,740231.7659224959
lakshadweep,2021,2,pincodes,682558,38,253404.71264818683
lakshadweep,2021,3,districts,lakshadweep,13370,38803163.698768154
lakshadweep,2021,3,pincodes,682555,6738,20058639.523806334
lakshadweep,2021,3,pincodes,682551,2598,7159689.520473195
lakshadweep,2021,3,pincodes,682556,964,2001813.2168829022
lakshadweep,2021,3,pincodes,682552,940,2135837.973711105
lakshadweep,2021,3,pincodes,682557,771,3040393.8684833357
lakshadweep,2021,3,pincodes,682559,721,2942217.371647348
lakshadweep,2021,3,pincodes,682554,591,1354959.7152181882
lakshadweep,2021,3,pincodes,682558,47,109612.50854573956
lakshadweep,2021,1,districts,lakshadweep,9085,27042782.914081156
lakshadweep,2021,1,pincodes,682555,4769,15007370.90186011
lakshadweep,2021,1,pincodes,682551,1612,4299900.7358574215
lakshadweep,2021,1,pincodes,682557,794,1982132.2388505274
lakshadweep,2021,1,pincodes,682552,722,1950843.71723767
lakshadweep,2021,1,pincodes,682556,563,1751644.5539918537
lakshadweep,2021,1,pincodes,682559,328,1260342.2866715111
lakshadweep,2021,1,pincodes,682554,252,572604.5361795668
lakshadweep,2021,1,pincodes,682558,45,217943.9434324862
lakshadweep,2021,4,districts,lakshadweep,15470,50998185.528381005
lakshadweep,2021,4,pincodes,682555,7192,25481054.27885051
lakshadweep,2021,4,pincodes,682551,3110,8944915.53969454
lakshadweep,2021,4,pincodes,682557,1413,4646275.172694172
lakshadweep,2021,4,pincodes,682552,1202,2942810.7048794837
lakshadweep,2021,4,pincodes,682556,1099,3043732.1416717498
lakshadweep,2021,4,pincodes,682559,758,3963899.7275848463
lakshadweep,2021,4,pincodes,682554,606,1786457.5458005327
lakshadweep,2021,4,pincodes,682558,90,189040.41720516625
lakshadweep,2024,2,districts,lakshadweep,109085,146212841.0
lakshadweep,2024,2,pincodes,682555,43970,60416791.0
lakshadweep,2024,2,pincodes,682557,21816,23618377.0
lakshadweep,2024,2,pincodes,682551,14097,20540583.0
lakshadweep,2024,2,pincodes,682559,10660,15573404.0
lakshadweep,2024,2,pincodes,682552,8421,9465753.0
lakshadweep,2024,2,pincodes,682556,6697,9642771.0
lakshadweep,2024,2,pincodes,682554,2448,4564839.0
lakshadweep,2024,2,pincodes,682558,976,2390323.0
lakshadweep,2024,3,districts,lakshadweep,157478,192408087.0
lakshadweep,2024,3,pincodes,682555,75121,96163145.0
lakshadweep,2024,3,pincodes,682553,28021,25124356.0
lakshadweep,2024,3,pincodes,682551,19668,26908954.0
